ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.9409890776699029,0.486422900209576,0.49892081657951287,0.9489507968433837,0.9409890776699029,-0.0019813777721993516,0.048595162931892893,-1.2073413942913995,-1.2561278686694093,1
0.9080459770114943,0.4891528253195188,0.49494878657892794,0.9370210315268006,0.9080459770114943,0.012552613189962088,0.019435648964472696,-1.204407300973875,-1.3080603907385357,0
0.9035736677115987,0.48944061766709557,0.49660149109458596,0.9204261270857743,0.9035736677115987,0.006415151967374429,0.013711043020107689,-1.2102799801786495,-1.3297753989477903,0
0.8998760501308359,0.4841381222170244,0.4987499413511358,0.917547112276449,0.8998760501308359,-0.011463525477851184,0.054114302138628854,-1.2078361957669383,-1.313228180805074,0
0.9340966462315182,0.4834249548737389,0.5005357443738662,0.9790992144693422,0.9340966462315182,-0.008648666160080426,0.052381886668365824,-1.1903468433076634,-1.263931613453285,1
0.9473684210526315,0.4863997769699524,0.5021603106484863,0.9807908264122944,0.9473684210526315,-0.015463220417993256,0.03884017500706085,-1.2020287064356772,-1.2464260370903997,1
0.9509139150943396,0.48672040510515163,0.5014112189714627,0.9789390295050593,0.9509139150943396,-0.008588416563288372,0.04577935872511917,-1.1975436698575936,-1.245054326555691,1
0.9308387096774193,0.4854617365874599,0.5012151372331577,0.9674226989556353,0.9308387096774193,-0.00976781658527971,0.05499594010470853,-1.1842801060586476,-1.2574009722146513,0
0.9300835253456221,0.4888668846006888,0.5009767029053628,0.959285928916803,0.9300835253456221,-0.01152400714053639,0.023651343875104917,-1.194840562055803,-1.2662900355663296,0
0.9242222222222222,0.4858245839010446,0.49967673853223266,0.96245741631611,0.9242222222222222,-0.003552281105161489,0.04852828909789758,-1.1985995218347867,-1.2568134047013362,0
0.923035298035298,0.48925852050992974,0.49483008535996137,0.8885098239831606,0.923035298035298,0.011306675143586015,0.05007790367297188,-1.2106840817702769,-1.2788855515324737,1
0.9039274588340009,0.4910734433474295,0.49860264585656744,0.9161815067951811,0.9039274588340009,-0.01108010329367781,0.02941588870861846,-1.2183422890693496,-1.296870460943658,1
0.906425702811245,0.49283964136818176,0.49918741089701274,0.9144653470374546,0.906425702811245,-0.01288144418980171,0.015391784302187846,-1.2110042896353355,-1.298623452758401,1
0.9083390094385521,0.4928650614715811,0.49756058205386217,0.9293476449510073,0.9083390094385521,-0.003441821025922948,0.015567229226132942,-1.2069509320460616,-1.2948192977009896,0
0.8960978835978836,0.4866244741309321,0.4960904199962433,0.9014905457014294,0.8960978835978836,0.0062925496142739595,0.062380485508559534,-1.222000095354969,-1.3035177515985858,0
0.9122554660529344,0.483719646799117,0.4980120474713483,0.9270468936432156,0.9122554660529344,0.00014533535282407504,0.08547508519134246,-1.2150497761732713,-1.2387861524805326,0
0.9220091324200913,0.4835343261764684,0.502021776134296,0.9441366515715398,0.9220091324200913,-0.02278357534052664,0.08186848332891702,-1.2036344403545416,-1.2596313764446319,1
0.910063752276867,0.478256261640675,0.4966819376827703,0.954346020870002,0.910063752276867,0.008782715104372039,0.1180464172655911,-1.2009356106871636,-1.2268676545102064,1
0.9172413793103448,0.4829555369906247,0.49827548863644855,0.95609930651973,0.9172413793103448,-0.00017779732647405156,0.0892058977462197,-1.1990129662837867,-1.263602060634593,1
0.9095840867992767,0.4888577883454682,0.4995077845695265,0.9276377102129407,0.9095840867992767,-0.00383073370125416,0.04298230753135887,-1.212072523627181,-1.3093826349346702,0
0.9275446373089192,0.487890633636834,0.49950310303650947,0.902397827568417,0.9275446373089192,-0.006460583447227075,0.06383239697449203,-1.2008882991591272,-1.2669485803760954,0
0.916505624101878,0.48606208375190685,0.5009123905729275,0.8996485335509898,0.916505624101878,-0.019022816829747484,0.07192439958124336,-1.2075639965758382,-1.268980564712163,0
0.9001690004828585,0.5007781455785097,0.49595202094454693,0.934517437432907,0.9001690004828585,-0.0011548687442067918,-0.05964556895092179,-1.1950412174422929,-1.2516640216435024,1
0.905667701863354,0.5021588876050616,0.49871027493723596,0.9095125774119394,0.905667701863354,-0.019939967200288313,-0.0527760363941911,-1.201591684826701,-1.234516715447638,1
0.9125157391085369,0.5006257226021229,0.4976229724226773,0.8889699707297338,0.9125157391085369,-0.010012161144846503,-0.0507793792353503,-1.2207887540843843,-1.2384528845529472,1
0.9007140428425705,0.49013212533031336,0.49749343737521196,0.8667361740398838,0.9007140428425705,-0.010214700604697152,0.008259258484348159,-1.199205994688889,-1.2534518299793072,0
0.9129549808429118,0.4904058790276993,0.4987848360655738,0.888991661440245,0.9129549808429118,-0.012714620859530923,0.010743791344489013,-1.2119382445757887,-1.2563829691147275,0
0.8984287317620651,0.49108678218089,0.4974403426835501,0.8842813259468592,0.8984287317620651,-0.00955201352126054,-0.0037191995473037126,-1.1985701843078045,-1.2517746725270358,0
0.9378183361629882,0.49448156485352324,0.4955604707920587,0.9103150236914028,0.9378183361629882,0.006255124135470806,-0.013446426693584021,-1.230943992815196,-1.2815310108463074,1
0.9397193585337915,0.49272224761711275,0.4952203936155674,0.92679844235672,0.9397193585337915,0.010651793090211222,0.0013627420205977309,-1.2311241849867678,-1.2738231347876536,1
0.9269598155467721,0.49311281997803624,0.4959570610609964,0.9182031372706841,0.9269598155467721,-3.6115834438295644e-05,-0.008233390771424997,-1.2414974531027347,-1.2779504690355548,1
0.9377478991596638,0.49311230406565093,0.4951011337218234,0.8713756100487264,0.9377478991596638,0.011009778856223857,0.006355941875792842,-1.2408009369959696,-1.2752365600411382,0
0.9354790419161677,0.49644443110897746,0.49446426398283605,0.8753021525940036,0.9354790419161677,0.00822535304843293,-0.025062789543286373,-1.242280492786569,-1.2720186040677257,0
0.9372807017543859,0.4895813835595071,0.4947020882419744,0.881507479348159,0.9372807017543859,0.010312068070365643,0.037742664690880466,-1.2403604203816219,-1.268921396143375,0
0.8980922482492152,0.4799546167013163,0.5044792728802324,0.9109839109247037,0.8980922482492152,-0.06015317153568259,0.0662536207401307,-1.253864858205616,-1.3205533247996055,1
0.8966087675765095,0.48017787870186396,0.499497414328982,0.9035183017542137,0.8966087675765095,-0.03445005686130986,0.05878532063022137,-1.2146315526852391,-1.3053727068851684,1
0.8908179012345679,0.47773206294211057,0.49942254944420383,0.862263571104544,0.8908179012345679,-0.044116397236681176,0.07300443770527636,-1.2723422163266205,-1.327756213924599,1
0.883878573533746,0.4822975179760775,0.4964451752116606,0.8896604329748339,0.883878573533746,-0.01287821157175482,0.03970984691639582,-1.2589655161305773,-1.3384710372128912,0
0.8885476086002633,0.488062015503876,0.5016398788725833,0.909638240678289,0.8885476086002633,-0.03671507754012415,0.002146003293885021,-1.2393845210198495,-1.336634806574855,0
0.902321083172147,0.48280768967640414,0.5017616681282275,0.9003350548873766,0.902321083172147,-0.0363545228242467,0.05355865609496729,-1.2301856657032595,-1.2990920456574877,0
